SYMBOL,Z,N,A,EPorc,MAE,MSE
Na,11,22,33,3.907808049751302,0.2770607067650266,0.07676263523313605
Na,11,23,34,5.353199399731374,0.3686447416192751,0.1358989455235421
Mg,12,7,19,6.035886740126394,0.3562078076814652,0.1268840022532357
Mg,12,8,20,1.7296556333888387,0.11637166688762068,0.013542364854203352
Mg,12,9,21,0.766316303644517,0.05444701629621118,0.002964477583559886
Mg,12,10,22,1.3064622042437963,0.1001111219927111,0.010022236746639485
Mg,12,11,23,1.0106193551658194,0.07985027730283889,0.006376066785340267
Mg,12,12,24,0.44129064215406366,0.036453741529356876,0.0013288752714891582
Mg,12,13,25,1.1025954966810592,0.09067197154224083,0.00822140642335693
Mg,12,14,26,1.3746685068857205,0.11456310141615056,0.013124704206087199
Mg,12,15,27,0.9442682102417088,0.07803293209876472,0.006089138491930425
Mg,12,16,28,1.0510672260156033,0.0869490433216118,0.007560136134543525
Mg,12,17,29,0.7863573881113003,0.06380135595970238,0.00407061302229665
Mg,12,18,30,0.8088724455379602,0.06515002447152085,0.004244525688639766
Mg,12,19,31,0.29496868747798877,0.023211642328587523,0.000538780339590276
Mg,12,20,32,0.22445652137606897,0.017516230266775956,0.00030681832275871807
Mg,12,21,33,1.3465404726484949,0.10282773103179021,0.010573542269146193
Mg,12,22,34,2.03095938953146,0.15334539323947283,0.023514809627768557
Mg,12,23,35,3.054810555558029,0.22471900661392752,0.0504986319335504
Mg,12,24,36,3.6995392896633983,0.2680101716073118,0.0718294520849807
Mg,12,25,37,4.943009337498231,0.3487348202159115,0.12161597483102413
Al,13,10,23,0.28456991218777605,0.02087527330508454,0.0004357770355619752
Al,13,11,24,0.3625203536765993,0.027731286645896525,0.000769024259036879
Al,13,12,25,0.6897364462205398,0.055324702531335035,0.0030608227101807093
Al,13,13,26,0.3974059604461837,0.032387653064574806,0.0010489600710312619
Al,13,14,27,0.6732941771771428,0.056095863237310084,0.003146745872338997
Al,13,15,28,0.5559039255801022,0.04619504307875921,0.0021339820050484196
Al,13,16,29,1.019272065017348,0.08509356854493433,0.007240915407711437
Al,13,17,30,0.6426769331755883,0.05309221561773825,0.002818783359200409
Al,13,18,31,0.9824058609314192,0.08080797092396885,0.0065299281648489955
Al,13,19,32,0.38181492376507453,0.0309283257046431,0.0009565613308924871
Al,13,20,33,0.5711669184326339,0.0458111121005178,0.002098657991886209
Al,13,21,34,0.04402370777008769,0.0034604177778483347,1.1974491197248807e-05
Al,13,22,35,0.42226630077365956,0.03288240171825674,0.0010812523427608136
Al,13,23,36,1.3001474207775103,0.0991169388456763,0.009824167566137534
Al,13,24,37,1.7823229858448912,0.13423237620461403,0.018018330821537032
Si,14,10,24,0.7238100779584847,0.051877154040956164,0.0026912391113890943
Si,14,11,25,0.47085448652268863,0.03522043776952266,0.0012404792366768184
Si,14,12,26,0.6779054815837682,0.05372203196522385,0.002886056718472533
Si,14,13,27,0.38032941009552335,0.030899262002742844,0.0009547643923141477
Si,14,14,28,0.3558134406748123,0.03005821036486722,0.0009034960103386113
Si,14,15,29,0.008698697639221568,0.0007349213089771212,5.401093303886452e-07
Si,14,16,30,0.6327010407698754,0.05391027223270939,0.002906317452204837
Si,14,17,31,0.5868202939469211,0.04963497163000774,0.002463630408711673
Si,14,18,32,0.7116331975442661,0.0603569490434257,0.0036429612978306864
Si,14,19,33,0.6011130770064089,0.05025942263189975,0.002526009563291917
Si,14,20,34,0.5324277401209676,0.04438938399150594,0.0019704174111453638
Si,14,21,35,0.4878432029963545,0.03985466463980991,0.0015883942935517145
Si,14,22,36,0.2895730706748814,0.023491672983540823,0.0005518586995656218
Si,14,23,37,0.1944682614902121,0.015465872785507706,0.00023919322101750788
Si,14,24,38,0.7409360362981476,0.058480819530942973,0.003420006253010721
Si,14,25,39,1.4378912773794523,0.11116307701071104,0.012357229690489274
Si,14,26,40,2.0759424441036707,0.1589305143934725,0.02525890840537377
P,15,12,27,0.21442996873184855,0.016427671604938965,0.00026986839435971793
P,15,13,28,0.14211996271224567,0.011238113596516719,0.00012629519720821393
P,15,14,29,0.37418649289071354,0.030875013602027934,0.0009532664649254099
P,15,15,30,0.44370110682785585,0.03706460035573578,0.0013737845995304087
P,15,16,31,0.18905821714519502,0.016034344446714144,0.0002571002018358727
P,15,17,32,0.2780283481989377,0.023532653859660968,0.0005537857976786163
P,15,18,33,0.639846529793477,0.05447530056235372,0.002967558371358776
P,15,19,34,0.4571977306308245,0.038624912842680104,0.0014918838921046344
P,15,20,35,0.6014112164086475,0.05079669246027052,0.002580303964903304
P,15,21,36,0.7093963327672426,0.05893571943589926,0.0034734190254270335
P,15,22,37,0.724300982262491,0.05988199004140249,0.003585852731318627
P,15,23,38,0.21198289019468045,0.01727082880512576,0.0002982815276159617
P,15,24,39,0.09456281694761337,0.007657668642135462,5.863988903274477e-05
P,15,25,40,0.9435479165664913,0.07530850042081916,0.005671370235632519
P,15,26,41,1.2518507213203776,0.09897821948061569,0.009796687931552932
P,15,27,42,2.0063423035844323,0.15581078172782448,0.024276999702635763
S,16,12,28,0.5225533044897903,0.039080670028938336,0.0015272987699107591
S,16,13,29,0.05883380541750346,0.004557491665779345,2.077073028364819e-05
S,16,14,30,0.01669754111410792,0.0013562925245764745,1.8395294122220267e-06
S,16,15,31,0.0923580553172344,0.007648910625917438,5.8505833763272687e-05
S,16,16,32,0.07010637978169769,0.0059542260432596805,3.5452807774231834e-05
S,16,17,33,0.46705544985672887,0.039688645891882146,0.0015751886127312136
S,16,18,34,0.8549959803288706,0.07338856800158489,0.005385881913323249
S,16,19,35,0.9284828326782193,0.07927248174312851,0.006284126361714643
S,16,20,36,1.0009217651423814,0.08583294495584326,0.007367294439792819
S,16,21,37,1.2665498707847587,0.1071493122761229,0.011480975121246101
S,16,22,38,1.279796962527148,0.10812726692471308,0.011691505852608152
S,16,23,39,0.96873101966944,0.08083352991750914,0.006534059558924845
S,16,24,40,0.558908931414199,0.04655334414606038,0.0021672138511815344
S,16,25,41,0.1372333793735274,0.011293807318473625,0.0001275500837468084
S,16,26,42,0.6358571750054008,0.05209722492326563,0.0027141208447053295
S,16,27,43,1.2073234946190936,0.09735648518037898,0.009478285206677352
S,16,28,44,1.583671400925385,0.12663060910338952,0.016035311161895438
Cl,17,13,30,0.7892519224941731,0.058974243798529,0.0034779614316083366
Cl,17,14,31,0.38672869577962,0.030432493587888132,0.0009261366659768523
Cl,17,15,32,0.329713606514808,0.02661582029569054,0.0007084018900124924
Cl,17,16,33,0.16463649400889732,0.013672658620484057,0.00018694159375229701
Cl,17,17,34,0.1021952647662513,0.008583350242309606,7.367390138215639e-05
Cl,17,18,35,0.5794638002860824,0.04937193248837701,0.0024375877176368577
Cl,17,19,36,0.6206222234310654,0.05288900509892791,0.0027972468603544224
Cl,17,20,37,1.0046156933589432,0.08609839391865393,0.007412933435371703
Cl,17,21,38,1.130305850100422,0.09613795723432084,0.009242506821188103
Cl,17,22,39,1.5278968470465153,0.1297857186682183,0.01684433277022591
Cl,17,23,40,1.174258992085876,0.09896380008695616,0.009793833727651023
Cl,17,24,41,1.105759035393347,0.09302705760371488,0.008654033446404887
Cl,17,25,42,0.38865495502396497,0.03243670103427121,0.001052139573986691
Cl,17,26,43,0.02320587373862185,0.001931626112602558,3.73117943888807e-06
Cl,17,27,44,0.6971408632314439,0.05740591658893024,0.003295439259415216
Cl,17,28,45,0.9810787252443344,0.08026792815488193,0.006442940290277287
Cl,17,29,46,1.7634035954326432,0.14249668923264736,0.020305306442265678
Ar,18,14,32,0.544270789963298,0.04190889926727426,0.0017563558377945408
Ar,18,15,33,0.21875971402291783,0.017345361251843272,0.000300861556956946
Ar,18,16,34,0.30947514797940257,0.02536975879076664,0.0006436246611016812
Ar,18,17,35,0.3262247773666965,0.027166244696021025,0.0007380048508840904
Ar,18,18,36,0.37717001492123486,0.032134544309595725,0.001032628937985371
Ar,18,19,37,0.7995720742424406,0.0681806349689893,0.004648598984774566
Ar,18,20,38,1.0937191462480111,0.09421603732744721,0.008876661689686927
Ar,18,21,39,1.459491452641684,0.1249703976099994,0.015617600278801342
Ar,18,22,40,1.6622649762272461,0.14287598662208012,0.020413547553232818
Ar,18,23,41,1.5951127341236264,0.13613287528594675,0.018532159733619134
Ar,18,24,42,1.3880846669640168,0.11875916748671145,0.014103739862136781
Ar,18,25,43,0.9972676866319564,0.08465045673295002,0.007165699825097043
Ar,18,26,44,0.5656414877956378,0.04804468916903737,0.0023082921573494165
Ar,18,27,45,0.046231604653436016,0.0038926791980387065,1.5152951338843267e-05
Ar,18,28,46,0.6338176104519586,0.05331916808175485,0.0028429336849304255
Ar,18,29,47,1.1481602422143842,0.09542847741146687,0.009106594301070843
Ar,18,30,48,1.2608696755892574,0.10394187970738322,0.010803914357104124
K,19,16,35,0.07801961455268927,0.006214918366060473,3.862521029679578e-05
K,19,17,36,0.07644126074761842,0.00622401814340634,3.8738401849451305e-05
K,19,18,37,0.5283230033345023,0.04406133542713242,0.0019414012796222745
K,19,19,38,0.3514975251547936,0.029659569610593906,0.0008796900694856655
K,19,20,39,0.6803574992475511,0.05821836674284775,0.003389378226204721
K,19,21,40,1.0837503111933342,0.09253158453121912,0.00856209413585815
K,19,22,41,1.5838058298293693,0.13582834572822833,0.01844933950326712
K,19,23,42,1.4656360068056815,0.12533030309212734,0.015707684873164502
K,19,24,43,1.533545088004737,0.13152020668066022,0.017297564765323584
K,19,25,44,1.0319739504488041,0.0881997413584088,0.007779194375690208
K,19,26,45,0.8575544913720068,0.07336099711211475,0.005381835897283708
K,19,27,46,0.11144072264323471,0.009492568451380023,9.010885580413533e-05
K,19,28,47,0.27075353383557466,0.02305433714809091,0.0005315024613378444
K,19,29,48,0.7484401678466267,0.06312518313113458,0.003984788745339278
K,19,30,49,0.7012672888084251,0.05871202800788744,0.0034471022327989594
K,19,31,50,1.3307581222771807,0.11030099548646,0.01216630960530407
K,19,32,51,1.4235851053480124,0.11703770052076301,0.013697823343187811
K,19,33,52,1.9255575416636548,0.15625957794994072,0.0244170557010936
K,19,34,53,1.8737892790274626,0.15033128068698343,0.022599493952988596
Ca,20,16,36,0.09473954372302346,0.007404728955199502,5.4830010899969914e-05
Ca,20,17,37,0.2334940513027029,0.01868759529308761,0.0003492262178382302
Ca,20,18,38,0.5954482190865804,0.04906519167726131,0.0024073930343263927
Ca,20,19,39,0.44855676666630584,0.03754272606676423,0.0014094562805240984
Ca,20,20,40,0.3784125878826151,0.03235921303458511,0.001047118668217663
Ca,20,21,41,0.9765710237603744,0.08346466893055471,0.006966350959687105
Ca,20,22,42,1.4053661153128976,0.12109427919244631,0.014663824453138135
Ca,20,23,43,1.5078993476904041,0.12968937595573493,0.016819334235787957
Ca,20,24,44,1.4652762152652228,0.1268662067912878,0.0160950344256098
Ca,20,25,45,1.2364431186679372,0.10671180077557274,0.011387408424765526
Ca,20,26,46,0.9506565560271428,0.0824122723421965,0.006791782632604366
Ca,20,27,47,0.39193845098121305,0.03386095337789108,0.0011465641636597133
Ca,20,28,48,0.12142045803220569,0.010523136636958696,0.00011073640468010238
Ca,20,29,49,0.46044119544298223,0.03957423008653116,0.001566119686941708
Ca,20,30,50,0.41994553177656546,0.03590603125762293,0.0012892430806733946
Ca,20,31,51,0.9480333711966034,0.08036396882746999,0.006458367485702568
Ca,20,32,52,1.0940683959561601,0.09222320553048569,0.008505119638318206
Ca,20,33,53,1.4812341042659116,0.12339535945600488,0.015226414735276654
Ca,20,34,54,1.378704969293122,0.11370864684518622,0.012929656367363278
Ca,20,35,55,1.6103942537469507,0.13085944536772942,0.01712419444194976
Ca,20,36,56,1.5195716841242186,0.12206970675726403,0.01490101330780443
Sc,21,18,39,0.6242084091885272,0.05002067558174872,0.0025020679856545525
Sc,21,19,40,0.5397447478452513,0.04411695291196871,0.0019463055342368643
Sc,21,20,41,0.6705594199526311,0.05612044489292778,0.0031495043349801435
Sc,21,21,42,0.7100594358457168,0.059964024445744,0.0035956842277297843
Sc,21,22,43,1.2883202413994976,0.10990436455817232,0.012078969348935644
Sc,21,23,44,1.2387788372338127,0.10600701865557305,0.011237488004243013
Sc,21,24,45,1.4478267317567286,0.1247873317923407,0.015571878175851723
Sc,21,25,46,1.1705258635142153,0.10092299161525631,0.010185450236573095
Sc,21,26,47,1.0971891870656552,0.09507249416648023,0.009038779147035417
Sc,21,27,48,0.5778813928264259,0.05002262518033618,0.002502263029932403
Sc,21,28,49,0.27169669325325685,0.023600336885202466,0.0005569759010950481
Sc,21,29,50,0.03207186952297092,0.0027689167410827054,7.66689991904807e-06
Sc,21,30,51,0.12759384080145028,0.010969524858870372,0.00012033047562937506
Sc,21,31,52,0.2901865251654456,0.024766460856405104,0.0006133775833518462
Sc,21,32,53,0.30391720622603297,0.025811179263456552,0.0006662169749702895
Sc,21,33,54,0.5999041931180811,0.05042081661217068,0.0025422587478381472
Sc,21,34,55,0.45199509924431486,0.03766642128992537,0.001418759292790143
Sc,21,35,56,0.7422930164813271,0.061117275242835944,0.0037353213331085674
Sc,21,36,57,0.6936894818567075,0.05659234361654697,0.0032026933560133247
Sc,21,37,58,1.0464740576473148,0.08429289513212268,0.007105292169755031
Sc,21,38,59,1.0778828766389739,0.0859763284576811,0.007391929055063066
Ti,22,18,40,0.5924451290174432,0.046600923383575577,0.002171646060201881
Ti,22,19,41,0.7835203697364796,0.06295107361534669,0.003962837669324798
Ti,22,20,42,0.8686890100535049,0.07174711019394309,0.005147647821181812
Ti,22,21,43,1.0303576866279367,0.08606377248797337,0.007406972934861642
Ti,22,22,44,0.7656305051011807,0.06533524376336786,0.004268694077618699
Ti,22,23,45,1.0719490639779945,0.0917130901624148,0.008411290907139227
Ti,22,24,46,1.079196963013366,0.09342027824599697,0.008727348387559494
Ti,22,25,47,1.0558576417118535,0.09145028521768062,0.008363154666395133
Ti,22,26,48,0.9969232522173551,0.08696173691555664,0.007562343687370487
Ti,22,27,49,0.7601278578756312,0.06621597290731529,0.004384555068062313
Ti,22,28,50,0.49604531261362766,0.04343235203879736,0.0018863692036220254
Ti,22,29,51,0.3471123100716136,0.030229980538253542,0.0009138517233431879
Ti,22,30,52,0.47400123991502097,0.0411993312531731,0.0016973848957086857
Ti,22,31,53,0.2422460390410568,0.02090855989065865,0.0004371678767012597
Ti,22,32,54,0.2801942522223869,0.02409584185224567,0.000580609594568434
Ti,22,33,55,0.0905959586190924,0.007717842173589062,5.956508781642994e-05
Ti,22,34,56,0.15528768973644855,0.013149683146599145,0.0001729141668559536
Ti,22,35,57,0.013438403395406234,0.0011251841854011957,1.2660394510769524e-06
Ti,22,36,58,0.05972932872493397,0.004962091034657945,2.4622347436232754e-05
Ti,22,38,60,0.3488797366359565,0.028443417627533663,0.0008090280063342927
V,23,20,43,0.6847588005607904,0.05525669974513825,0.0030533028667243615
V,23,21,44,0.7200941927634592,0.05907261530256491,0.0034895738786848264
V,23,22,45,0.8158634180860497,0.06836967588579768,0.004674412580729024
V,23,23,46,0.45207915331541526,0.038364080258981303,0.0014718026541175589
V,23,24,47,0.798445021936311,0.06852442653148572,0.004695597031468984
V,23,25,48,0.6453568509694138,0.05564956397389231,0.003096873970484333
V,23,26,49,0.8620974743074956,0.07485517797980457,0.005603297670388218
V,23,27,50,0.599977597570149,0.052173471106385705,0.002722071087288864
V,23,28,51,0.5439823236986933,0.047555398210679556,0.0022615158989763044
V,23,29,52,0.41219704172837907,0.03592119561737839,0.0012903322945819642
V,23,30,53,0.5979059241148125,0.05207845800634203,0.0027121657883183306
V,23,31,54,0.4377154324389937,0.03791551568059326,0.0014375863293253134
V,23,32,55,0.5867645629753111,0.05068084502281067,0.0025685480522261534
V,23,33,56,0.387524946523201,0.033229103914674596,0.0011041733469722426
V,23,34,57,0.4894449249451091,0.04177508708223243,0.001745157900728103
V,23,35,58,0.2938084720686158,0.024850778908779958,0.0006175612123730628
V,23,36,59,0.3950869168205845,0.03320232774872345,0.001102394567933651
V,23,37,60,0.11440683341748537,0.009521937851202367,9.066730044216034e-05
V,23,38,61,0.041559585471158095,0.0034374106446666275,1.181579194006744e-05
V,23,39,62,0.31683329022689904,0.025941538314716794,0.0006729634101339195
V,23,40,63,0.44610947949769103,0.03627218435208768,0.0013156713576718342
Cr,24,20,44,0.4239218041913118,0.03370020008527064,0.001135703485787275
Cr,24,21,45,0.7281573340936075,0.058891388962486246,0.0034681956939308467
Cr,24,22,46,0.6105326160980116,0.05069754962964623,0.0025702415384504427
Cr,24,23,47,0.5613150692238785,0.04719091810789955,0.0022269827518664816
Cr,24,24,48,0.336957310990906,0.02888484095015542,0.0008343340367157755
Cr,24,25,49,0.43855258611565595,0.037773752102673086,0.0014268563479141994
Cr,24,26,50,0.5514393835962085,0.04798084443731021,0.002302161432917362
Cr,24,27,51,0.544729336780422,0.047456777876151435,0.0022521457663863763
Cr,24,28,52,0.48243657097374537,0.042338607417081064,0.0017925576780177118
Cr,24,29,53,0.42660408601824173,0.037371415083590875,0.0013966226653500436
Cr,24,30,54,0.5371051937894974,0.04714691774033852,0.0022228318524142475
Cr,24,31,55,0.5470068283107724,0.04776428725774018,0.0022814271372399208
Cr,24,32,56,0.6737451995475348,0.05877255155775707,0.003454212816609213
Cr,24,33,57,0.6205758873826314,0.05376297018635512,0.0028904569632589093
Cr,24,34,58,0.6389849863493898,0.05523385391323643,0.0030507786181087435
Cr,24,35,59,0.5890056390678563,0.050469534244140135,0.0025471738868204337
Cr,24,36,60,0.5230472856958126,0.04466921943513036,0.0019953391649438277
Cr,24,37,61,0.38501760494671783,0.032573156999019304,0.0010610105568827602
Cr,24,38,62,0.2146698651274198,0.018091060521335578,0.00032728647078662673
Cr,24,39,63,0.040967449136939275,0.0034197741217507627,1.16948550437962e-05
Cr,24,40,64,0.20644873563067317,0.01714260000000145,0.00029386873476004976
Mn,25,21,46,0.20389553116031806,0.016140534382553362,0.00026051685015438723
Mn,25,22,47,0.3476973100725872,0.028286259946920467,0.000800112501784757
Mn,25,23,48,0.17370073784525772,0.01437233324953624,0.00020656396303572494
Mn,25,24,49,0.20511812353462588,0.01731179527591742,0.0002996982556752767
Mn,25,25,50,0.026806716383393984,0.0022873319440570583,5.231887422303842e-06
Mn,25,26,51,0.17242104471082234,0.014886419534667183,0.00022160548656212072
Mn,25,27,52,0.11675910354040696,0.010123491471409451,0.0001024850795716999
Mn,25,28,53,0.2740569998617419,0.02393663112241029,0.0005729623094903409
Mn,25,29,54,0.21820880966425746,0.019067035164018975,0.0003635518299459361
Mn,25,30,55,0.41875944603303633,0.0367043688783788,0.0013472106947601023
Mn,25,31,56,0.41190407880044283,0.035993561579479305,0.0012955364751757689
Mn,25,32,57,0.6367835928503979,0.05563396512696528,0.0030951380757483888
Mn,25,33,58,0.5437710421695423,0.04728983062503289,0.0022363280805442988
Mn,25,34,59,0.6841887332275842,0.059393893001029596,0.0035276345258177526
Mn,25,35,60,0.545000656995964,0.04702341532652632,0.0022112015889709903
Mn,25,36,61,0.640456006650974,0.05507227210750365,0.0030329551550829247
Mn,25,37,62,0.43395839451197943,0.03705353838332215,0.0013729647067243277
Mn,25,38,63,0.4120305872481806,0.03504362171665676,0.0012280554230201372
Mn,25,39,64,0.1638022960668685,0.013820683593747773,0.00019101129499848887
Mn,25,40,65,0.043257762092076116,0.0036339471201873863,1.3205571672318199e-05
Mn,25,41,66,0.29497141466767013,0.024576424197681135,0.0006040006263443668
Fe,26,22,48,0.08652515349515194,0.0069416754668445435,4.818685828699141e-05
Fe,26,23,49,0.18358086685030098,0.014982607499538503,0.0002244785274852274
Fe,26,24,50,0.11688789336792971,0.00976484593791227,9.535221619116175e-05
Fe,26,25,51,0.038584926437273036,0.003264476813772177,1.0656808867656144e-05
Fe,26,26,52,0.19170765069057755,0.01650527703876037,0.0002724241701262302
Fe,26,27,53,0.057503870360770946,0.004973393877204302,2.473464665781324e-05
Fe,26,28,54,0.015832416753938917,0.0013831808190989392,1.913189178323212e-06
Fe,26,29,55,0.08583439868726024,0.007507589884726329,5.636390587724509e-05
Fe,26,30,56,0.26781847825907273,0.02354219847621053,0.0005542351090932893
Fe,26,31,57,0.3676765307544176,0.032246271904067925,0.0010398220517110804
Fe,26,32,58,0.4798700918602242,0.04219139446716369,0.0017801137670838108
Fe,26,33,59,0.5251180769336861,0.0459729040193988,0.002113507903976854
Fe,26,34,60,0.6169545305354766,0.05401963732311721,0.002918121216521118
Fe,26,35,61,0.6254159372999868,0.05443475597011194,0.002963142657525637
Fe,26,36,62,0.6419498866493983,0.0558039532070147,0.003114081193530686
Fe,26,37,63,0.591268123968554,0.0510356031631396,0.0026046327902254644
Fe,26,38,64,0.5275452366363077,0.04543424687499886,0.002064270789098344
Fe,26,39,65,0.39589324564824924,0.033834410522661784,0.0011447673354160065
Fe,26,40,66,0.24925614877432653,0.021240922297858233,0.0004511767800636511
Fe,26,41,67,0.07356730438004296,0.006216390063471522,3.864350542122747e-05
Co,27,23,50,0.28720239413399645,0.022978025892411047,0.0005279896739123125
Co,27,24,51,0.09820286647211653,0.008046011169167144,6.473829573436243e-05
Co,27,25,52,0.3066649144840209,0.025531573294305332,0.0006518612348824852
Co,27,26,53,0.2707122704958819,0.02295005991525123,0.0005267052501136214
Co,27,27,54,0.511818563109738,0.04385885816189372,0.0019235994392651115
Co,27,28,55,0.3782178251220534,0.03279004972321786,0.0010751873608510999
Co,27,29,56,0.26658116745748256,0.023178802248423835,0.0005372568736715378
Co,27,30,57,0.06657706948262163,0.0058200905176555295,3.387345363370381e-05
Co,27,31,58,0.1654583649208852,0.014459360016635614,0.00020907309209068067
Co,27,32,59,0.36866591668407295,0.03232476729924194,0.0010448905809501412
Co,27,33,60,0.4077079526366754,0.035661273627175305,0.001271726436712269
Co,27,34,61,0.5623670558770827,0.04924170858685173,0.0024247458645524273
Co,27,35,62,0.5377393331393752,0.04689804705663292,0.0021994268177261554
Co,27,36,63,0.6153213820768377,0.05364247021769586,0.002877514611056387
Co,27,37,64,0.49740278857617815,0.04315228984374819,0.0018621201187588533
Co,27,38,65,0.5626592248396227,0.04870876091093912,0.0023725433894790306
Co,27,39,66,0.3980376814714962,0.034254891607544025,0.00117339759904459
Co,27,40,67,0.3723069888282115,0.03195042597381992,0.0010208297199085464
Co,27,41,68,0.21106747060586598,0.017983223094399037,0.00032339631286292685
Co,27,42,69,0.06068690215412017,0.005155598848189058,2.658019948344834e-05
Co,27,43,70,0.2060001090980152,0.017374457081542616,0.00030187175887836634
Co,27,44,71,0.3397287542838899,0.028532915752732535,0.0008141272813525324
Ni,28,24,52,0.32868825287523423,0.026570822114351245,0.0007060085878324971
Ni,28,25,53,0.32019383189181483,0.02631056699173051,0.0006922459354263391
Ni,28,26,54,0.3727409347367584,0.03128426891148273,0.0009787054813259646
Ni,28,27,55,0.5580516679866276,0.047419449945452996,0.0022486042331293222
Ni,28,28,56,0.7646471122361647,0.06608677609804303,0.004367461975032872
Ni,28,29,57,0.4966197080198543,0.04306157903226726,0.0018542995887521993
Ni,28,30,58,0.15843093126379948,0.013834287303563286,0.00019138750519753233
Ni,28,31,59,0.02942317869424859,0.002570582840561997,6.607896140191784e-06
Ni,28,32,60,0.21200443022789447,0.018615636036427574,0.00034654190504074093
Ni,28,33,61,0.34829243682305444,0.03052792995771547,0.0009319545075031818
Ni,28,34,62,0.41253566331992647,0.03628067786796407,0.001316287586558978
Ni,28,35,63,0.49309802099317074,0.04321262288032557,0.0018673307761972369
Ni,28,36,64,0.49933686994341214,0.04382911249999921,0.001920991102537587
Ni,28,37,65,0.5071997348084296,0.044310198285021585,0.0019633936720579296
Ni,28,38,66,0.4399543977630416,0.038449852428579234,0.0014783911517795205
Ni,28,39,67,0.32073235511097326,0.027890085373224238,0.0007778568621257366
Ni,28,40,68,0.2800928054676595,0.024318964563825318,0.0005914120374565916
Ni,28,41,69,0.2122422643684441,0.018301862274270775,0.0003349581627063758
Ni,28,42,70,0.09791146488669482,0.008424588046594295,7.097368375481947e-05
Ni,28,43,71,0.056244097330048586,0.004805021200674275,2.3088228738929256e-05
Ni,28,44,72,0.23878934077151592,0.02034535758955691,0.00041393357544694103
Ni,28,45,73,0.46580482764066994,0.03939615551329112,0.0015520570692274184
Cu,29,26,55,0.49396679136489907,0.04067321078198205,0.001654310075315541
Cu,29,27,56,0.6710118474524481,0.05606968756902475,0.0031438098640880485
Cu,29,28,57,0.7082542950115973,0.060224736745700724,0.003627018916088955
Cu,29,29,58,0.6938530375421716,0.05946993291641611,0.0035366729210830326
Cu,29,30,59,0.28763991657448196,0.02485784935664448,0.0006179126746376303
Cu,29,31,60,0.13160174784864045,0.011404087246853933,0.00013005320593385654
Cu,29,32,61,0.1512075922665269,0.013178520082712808,0.0001736733915704648
Cu,29,33,62,0.24968889901626437,0.021768087705224204,0.00047384964234233317
Cu,29,34,63,0.4141896666903248,0.036250461151029256,0.0013140959336622813
Cu,29,35,64,0.44746293066748816,0.03910411484374876,0.0015291317977130922
Cu,29,36,65,0.5476909104464485,0.047961822644905894,0.0023003364314214078
Cu,29,37,66,0.5237974859884589,0.045735236063761064,0.0020917118178079507
Cu,29,38,67,0.5554986223476831,0.04853646826168401,0.002355788751317459
Cu,29,39,68,0.479340940768826,0.041711727622100625,0.0017398682212203124
Cu,29,40,69,0.4837653285440547,0.0420643841332371,0.001769412412508529
Cu,29,41,70,0.4167995477147525,0.03604009629550298,0.0012988885409891274
Cu,29,42,71,0.334802626764528,0.02891028483012903,0.0008358045689591887
Cu,29,43,72,0.15397142929051266,0.013220796192715767,0.00017478945196932772
Cu,29,44,73,0.019272613247434952,0.0016513873376631238,2.7270801389941e-06
Cu,29,45,74,0.2764518366131066,0.023558018250998458,0.0005549802239143765
Cu,29,46,75,0.41669351708024055,0.03539844804747361,0.0012530501241696881
Cu,29,47,76,0.7420943762829416,0.06265949411352523,0.003926212202562902
Cu,29,48,77,0.9029468964465062,0.07594912173030366,0.005768269091604484
Cu,29,49,78,1.2372231526250148,0.10336590537930057,0.010684510394882519
Cu,29,50,79,1.458255640534412,0.12134054773037128,0.014723528523506512
Zn,30,28,58,0.5403213362340699,0.045365091398940294,0.0020579915176342067
Zn,30,29,59,0.4657700384106295,0.03946832929237232,0.0015577490171311346
Zn,30,30,60,0.3453151984128507,0.02963858442493894,0.0008784456867142332
Zn,30,31,61,0.0639375488924333,0.005505221038164976,3.0307458679054255e-05
Zn,30,32,62,0.14494681752185296,0.012580434504188887,0.00015826733231418628
Zn,30,33,63,0.3476892534239444,0.030201285029804126,0.0009121176174514708
Zn,30,34,64,0.4684528230999401,0.04092359687499858,0.0016747407811873935
Zn,30,35,65,0.628652702595174,0.05484533399059188,0.0030080106605395733
Zn,30,36,66,0.6547626816840626,0.05735481121029551,0.0032895743689686395
Zn,30,37,67,0.7625922237545877,0.06660597463919693,0.004436355857637344
Zn,30,38,68,0.7319250509774669,0.06408502994192489,0.004106891062657409
Zn,30,39,69,0.7501327700573235,0.06543206442508165,0.004281355054928036
Zn,30,40,70,0.7044820442934351,0.061499934088184105,0.0037822418928509893
Zn,30,41,71,0.6664302501813089,0.05790640233966826,0.0033531514319235377
Zn,30,42,72,0.5171553728408392,0.04495013810581483,0.0020205149157318265
Zn,30,43,73,0.38719629651426196,0.03348607348575783,0.0011213171174935734
Zn,30,44,74,0.20447399767198776,0.017672186044073612,0.00031230615957635017
Zn,30,45,75,0.04985455147699604,0.004283751388424406,1.8350525957828026e-05
Zn,30,46,76,0.1900699483774186,0.016312322811058877,0.0002660918754921918
Zn,30,47,77,0.40864231577632293,0.03485720465548603,0.001215024716394437
Zn,30,48,78,0.5988763497092544,0.05094868679989517,0.0025957686866338123
Zn,30,49,79,0.8381180830069465,0.07082586005192049,0.005016302452094226
Zn,30,50,80,1.0578279231854857,0.08910661853689028,0.007939989467078879
