SYMBOL,Z,N,A,EPorc,MAE,MSE,BEA
Er,68,104,172,0.729097326184891,0.058986927990723,0.003479457673783,8.0904052
Tm,69,78,147,0.672931411834644,0.053490091845704,0.002861189925662,7.9488178
Tm,69,79,148,0.705564395954365,0.056222906652832,0.003161015232493,7.9685011
Tm,69,82,151,0.382673025375641,0.030805398962402,0.000948972605233,8.0500576
Tm,69,83,152,0.572040067595309,0.046086057385255,0.002123924685317,8.0564387
Tm,69,84,153,0.380163936341625,0.030684008703613,0.000941508390123,8.0712571
Tm,69,85,154,0.467567346177118,0.037752364746094,0.001425241043922,8.074209
Tm,69,86,155,0.284391696661596,0.023002669738769,0.000529122815111,8.088376
Tm,69,87,156,0.393020740901313,0.031793818432616,0.001010846890526,8.0896032
Tm,69,88,157,0.239312496233534,0.019387730773925,0.000375884104562,8.1014285
Tm,69,89,158,0.365812245872789,0.029635179467773,0.000878243862087,8.1011994
Tm,69,90,159,0.215672538812293,0.017496984460449,0.000306144465209,8.1127549
Tm,69,91,160,0.36322741452195,0.029460694177246,0.000867932501405,8.1108124
Tm,69,92,161,0.236436443506526,0.019199799169922,0.000368632288165,8.1204906
Tm,69,93,162,0.395696344010185,0.032120994189453,0.001031758267719,8.1175868
Tm,69,94,163,0.297215015717394,0.024148652856445,0.000583157434781,8.1249774
Tm,69,95,164,0.486386634421182,0.039492908898925,0.001559689853299,8.1196534
Tm,69,96,165,0.40633096479469,0.033016621240234,0.001090097278121,8.1255489
Tm,69,97,166,0.528863868743879,0.042938117443848,0.001843681929622,8.1189357
Tm,69,98,167,0.409548351195512,0.033265903112794,0.00110662030991,8.1225826
Tm,69,99,168,0.511408829044386,0.041500578955079,0.001722298053607,8.1149516
Tm,69,100,169,0.443094328886575,0.035954757275391,0.001292744570732,8.1144702
Tm,69,101,170,0.56151006829818,0.045513279443359,0.002071458605689,8.1055144
Tm,69,102,171,0.532053478826518,0.043106404089356,0.001858162073515,8.1018931
Tm,69,103,172,0.674394744215215,0.054565526257324,0.002977396655739,8.0910367
Tm,69,104,173,0.681675396176323,0.055109797229005,0.003037089750622,8.0844633
Tm,69,105,174,0.825816562726511,0.066648708264161,0.004442050313281,8.0706432
Tm,69,106,175,0.762444422899877,0.061466495166016,0.003778130027994,8.0617673
Tm,69,107,176,0.777849640657894,0.062578947900391,0.00391612472032,8.0451214
Yb,70,81,151,0.411218796714384,0.032830703710937,0.001077855106155,7.9837556
Yb,70,82,152,0.209154744259345,0.016764666967774,0.00028105405854,8.0154371
Yb,70,84,154,0.355799849929424,0.028606095166016,0.000818308680647,8.0399402
Yb,70,85,155,0.432065618202062,0.034754595300292,0.001207881894487,8.0438234
Yb,70,86,156,0.201940165396731,0.016279831921386,0.000265032927389,8.0617107
Yb,70,87,157,0.313333557141008,0.025263317358398,0.000638235203951,8.0627551
Yb,70,88,158,0.101891372359877,0.008232007653808,6.77659500123507E-05,8.0791999
Yb,70,89,159,0.240379349873416,0.019417946765136,0.000377056656574,8.0780428
Yb,70,90,160,0.053282059574256,0.004311883386231,1.85923383364569E-05,8.0925614
Yb,70,91,161,0.204025933377823,0.016506485754395,0.00027246407196,8.0903861
Yb,70,92,162,0.046609999703069,0.003776590747071,1.42626376708626E-05,8.1025333
Yb,70,93,163,0.212609023499671,0.017219432092285,0.000296508841581,8.0991069
Yb,70,94,164,0.078018325789784,0.006326829736327,4.00287745124748E-05,8.1094149
Yb,70,95,165,0.258119576552965,0.020920178430176,0.00043765386555,8.1048399
Yb,70,96,166,0.15675118872671,0.012716376074218,0.000161706220461,8.1124591
Yb,70,97,167,0.35762638803516,0.028989917419434,0.000840415311986,8.106202
Yb,70,98,168,0.280004385456335,0.022713639343262,0.000515909412216,8.111887
Yb,70,99,169,0.387531299404662,0.031407553991699,0.000986434447741,8.1045206
Yb,70,100,170,0.290400652884827,0.023541648657227,0.0005542092215,8.1066101
Yb,70,101,171,0.406732504108059,0.032936720678711,0.001084827569067,8.0978826
Yb,70,102,172,0.337893545728186,0.02736069165039,0.000748607447588,8.0974295
Yb,70,103,173,0.469459796672459,0.037967221166992,0.001441509883143,8.0874276
Yb,70,104,174,0.439329520747944,0.035514731115722,0.001261296126222,8.0838481
Yb,70,105,175,0.607628061654926,0.049041206958007,0.002405039979898,8.0709253
Yb,70,106,176,0.618198792238559,0.049852077929687,0.002485229673908,8.0640853
Yb,70,107,177,0.778145753945122,0.062640531652832,0.003923836205749,8.0499741
Yb,70,108,178,0.694016321190492,0.055817918554688,0.003115640031778,8.0427386
Lu,71,82,153,0.361690445626285,0.028787261578369,0.000828706429181,7.9590882
Lu,71,84,155,0.542949316998531,0.043367734094239,0.001880760360469,7.9874369
Lu,71,85,156,0.723451825980827,0.057842687878418,0.003345776541,7.9953752
Lu,71,86,157,0.522620229094006,0.041879193713379,0.001753866866083,8.0133128
Lu,71,87,158,0.581803757425111,0.046652332824706,0.002176440157987,8.0185685
Lu,71,88,159,0.373777318192435,0.030031515771485,0.000901891939533,8.0346009
Lu,71,89,160,0.451818983262627,0.036318740185546,0.001319050888665,8.0383387
Lu,71,90,161,0.264330627523224,0.021285969458008,0.000453092495767,8.0527821
Lu,71,91,162,0.366715376584173,0.029537308569337,0.00087245259752,8.0545596
Lu,71,92,163,0.20855769046675,0.016823691516112,0.000283036596229,8.0666848
Lu,71,93,164,0.343834657970086,0.027733030627442,0.000769120987783,8.0658043
Lu,71,94,165,0.200576476606663,0.01620005255127,0.000262441702664,8.076746
Lu,71,95,166,0.356683989664498,0.028799291662598,0.000829399200267,8.0741756
Lu,71,96,167,0.237695306491908,0.019213320935059,0.000369151701354,8.0831722
Lu,71,97,168,0.396106397901577,0.032006991674805,0.001024447516071,8.0804026
Lu,71,98,169,0.31534457656689,0.025499781970215,0.000650238880528,8.0863233
Lu,71,99,170,0.490867001145234,0.039670244299316,0.001573728282767,8.0816686
Lu,71,100,171,0.382232997882217,0.030902246313477,0.000954948827219,8.0846621
Lu,71,101,172,0.47855092874531,0.038658460961914,0.001494476603944,8.0782334
Lu,71,102,173,0.397129987905507,0.032084255627442,0.001029399459167,8.0790312
Lu,71,103,174,0.500122711739208,0.040367174621583,0.001629508786929,8.071454
Lu,71,104,175,0.454186354362323,0.036648938244628,0.001343144674459,8.0691412
Lu,71,105,176,0.587789182479533,0.047370053063965,0.002243921927283,8.0590209
Lu,71,106,177,0.58251217736754,0.046912324035645,0.002200766146425,8.0534495
Lu,71,107,178,0.73251355870556,0.058909146203613,0.003470287506439,8.0420554
Lu,71,108,179,0.744972689072562,0.059859109826661,0.00358311302924,8.0350744
Lu,71,109,180,0.802999033239906,0.064416898828124,0.004149536854633,8.0220394
Lu,71,110,181,0.754796996742123,0.060473807775878,0.003657081426914,8.0119301
Lu,71,112,183,0.726377074128028,0.057999847412109,0.003363982299828,7.9848125
Hf,72,84,156,0.370496536379966,0.029464358007812,0.000868148392813,7.9526676
Hf,72,86,158,0.507459016072336,0.040501706689454,0.001640388244759,7.9812764
Hf,72,87,159,0.566514074411562,0.045244992126465,0.002047109312524,7.986561
Hf,72,88,160,0.310185916327349,0.024834660375976,0.00061676035599,8.0063791
Hf,72,89,161,0.40098313447812,0.032115238464355,0.001031388541622,8.0091245
Hf,72,90,162,0.168582492243699,0.0135323140625,0.000183123523886,8.0271171
Hf,72,91,163,0.282363874198812,0.02266819215088,0.000513846935389,8.0280072
Hf,72,92,164,0.077958883598076,0.006270867749024,3.93237823257434E-05,8.0438142
Hf,72,93,165,0.214341317342718,0.017239199511719,0.000297189999805,8.0428728
Hf,72,94,166,0.038256624155827,0.003082121435547,9.49947254345818E-06,8.0564386
Hf,72,95,167,0.190753091374959,0.015363606872558,0.000236040416135,8.054185
Hf,72,96,168,0.042177160012358,0.003401821447754,1.15723891624023E-05,8.0655536
Hf,72,97,169,0.213392763521001,0.017203253210449,0.000295951921023,8.0617791
Hf,72,98,170,0.093122836013679,0.007515828808593,5.64876826800769E-05,8.0708762
Hf,72,99,171,0.277078062786299,0.022349306896972,0.000499491518775,8.0660687
Hf,72,100,172,0.199236687210614,0.016081875146485,0.000258626708227,8.0717439
Hf,72,101,173,0.361615011988749,0.029167926171875,0.000850767917168,8.0660164
Hf,72,102,174,0.258942876918989,0.02089289432373,0.000436513033223,8.0685341
Hf,72,103,175,0.372014937800075,0.029987240600587,0.000899234598837,8.0607625
Hf,72,104,176,0.292938678374263,0.023614842614746,0.000557660791719,8.0613604
Hf,72,105,177,0.426633307137006,0.034351816345215,0.001180047286215,8.0518365
Hf,72,106,178,0.381524732743794,0.030710618945312,0.000943142116004,8.0494438
Hf,72,107,179,0.525079785421982,0.042208787438964,0.001781581737068,8.0385474
Hf,72,108,180,0.495253121709863,0.039793251062012,0.001583502830084,8.0349319
Hf,72,109,181,0.664732651308915,0.053324873229981,0.002843542104994,8.022003
Hf,72,110,182,0.679462049005214,0.054457783178711,0.002965650148739,8.0148381
Hf,72,111,183,0.771864830350096,0.061749429565429,0.003812992051656,8.0000315
Hf,72,112,184,0.71336322028633,0.057002877490234,0.003249328042167,7.9907228
Hf,72,113,185,0.730163639209104,0.058223037573242,0.003389922104255,7.9739711
Hf,72,114,186,0.67597425437499,0.053836639172364,0.002898383717375,7.9643032
Ta,73,84,157,0.528788173556819,0.041753435687256,0.00174334939169,7.8960608
Ta,73,86,159,0.624972553537105,0.049552360095215,0.002455436391006,7.9287258
Ta,73,87,160,0.786222031571846,0.062412430810547,0.003895311519681,7.9382704
Ta,73,88,161,0.64054369444819,0.050970944213868,0.002598037154053,7.95745
Ta,73,89,162,0.679300396718379,0.054101814953613,0.002927006381275,7.9643432
Ta,73,90,163,0.450560388888334,0.035963236877441,0.001293354406703,7.9818905
Ta,73,91,164,0.511820022573074,0.040879053942871,0.001671097051264,7.9869978
Ta,73,92,165,0.302746506506654,0.024228968518067,0.000587042915449,8.0030547
Ta,73,93,166,0.403977041147765,0.032338246606445,0.001045762193579,8.0049714
Ta,73,94,167,0.222663297081555,0.01785506118164,0.0003188032098,8.0188614
Ta,73,95,168,0.340570793046468,0.027311831921386,0.000745936162902,8.0194287
Ta,73,96,169,0.18913866893586,0.015189646496582,0.000230725360691,8.0309577
Ta,73,97,170,0.322263716334675,0.025878731933593,0.000669708766491,8.0302965
Ta,73,98,171,0.196394309863217,0.015789692834472,0.000249314399807,8.0397914
Ta,73,99,172,0.347144147667803,0.027902424597167,0.000778545298401,8.0377056
Ta,73,100,173,0.260402895170716,0.020946978149414,0.000438775893592,8.044065
Ta,73,101,174,0.430139410031638,0.034585156237792,0.001196133031993,8.0404528
Ta,73,102,175,0.372917815653931,0.029999170812989,0.000899950249467,8.0444456
Ta,73,103,176,0.46614313436592,0.037471711096192,0.001404129132476,8.0386706
Ta,73,104,177,0.36755130928622,0.029554171899415,0.00087344907666,8.0408289
Ta,73,106,179,0.402650542230138,0.032347281213379,0.001046346601897,8.0335869
Ta,73,107,180,0.514584352836356,0.041299955590821,0.001705686331804,8.0258864
Ta,73,108,181,0.470490590211393,0.037749365539551,0.001425014598639,8.023405
Ta,73,109,182,0.613032841816023,0.049120073010254,0.002412781572533,8.0126332
Ta,73,110,183,0.611762547969587,0.0489822366333,0.002399259505601,8.00674
Ta,73,111,184,0.782718628718285,0.06256859777832,0.003914829427945,7.9937535
Ta,73,112,185,0.800436427828886,0.063925746704102,0.004086501091677,7.9863615
Ta,73,113,186,0.800189067665709,0.063789757763672,0.004069133195548,7.9718357
Ta,73,114,187,0.73287970372742,0.058360766711426,0.003405979091145,7.9632123
W,74,86,160,0.466562145243598,0.036824767077637,0.001356063470322,7.8927893
W,74,88,162,0.583669920817044,0.046248962091064,0.002138966494501,7.9238214
W,74,89,163,0.690145555031888,0.054730642626953,0.002995443242359,7.9303043
W,74,90,164,0.414878046991467,0.032988826690674,0.001088262686427,7.9514515
W,74,91,165,0.483831872894622,0.038493520593262,0.001481751127664,7.9559704
W,74,92,166,0.237924191090389,0.018974204656982,0.000360020442365,7.9748951
W,74,93,167,0.340823597150141,0.027186491210937,0.000739105304362,7.9767045
W,74,94,168,0.1171288124242,0.0093631984375,8.76694849799982E-05,7.9939327
W,74,95,169,0.234945691878843,0.018782822851563,0.000352794434273,7.9945381
W,74,96,170,0.047143802596844,0.003775722729491,1.42560821299984E-05,8.0089482
W,74,97,171,0.182740874175053,0.014634100817871,0.000214156906748,8.0081158
W,74,98,172,0.024676617052595,0.001979108044434,3.91686865154433E-06,8.0201757
W,74,99,173,0.172657133362557,0.013844225109864,0.000191662568893,8.0183337
W,74,100,174,0.053874923331347,0.00432467866211,1.87028455305101E-05,8.0272572
W,74,101,175,0.218016658989873,0.017493903076172,0.000306036644839,8.024113
W,74,102,176,0.135722998754961,0.010898710302735,0.000118781886263,8.0301131
W,74,103,177,0.323985853352753,0.02599998104248,0.000675999014209,8.0250359
W,74,104,178,0.240855815718048,0.01933893581543,0.000373994438473,8.0292584
W,74,105,179,0.332614747304254,0.026686619482423,0.0007121756594,8.0232821
W,74,106,180,0.233796668015813,0.018763219262695,0.0003520583971,8.0254434
W,74,107,181,0.344477353035437,0.027620019860841,0.000762865497113,8.0179494
W,74,108,182,0.267881896567093,0.021479599829101,0.000461373208818,8.0183096
W,74,109,183,0.409454661316372,0.03279045345459,0.001075213837758,8.0083234
W,74,110,184,0.377995012413202,0.030258794445802,0.000915594641313,8.0050777
W,74,111,185,0.540582956977265,0.043208300036621,0.001866957192055,7.9929083
W,74,112,186,0.519241032677212,0.041480102636719,0.001720598914753,7.9886026
W,74,113,187,0.696727226708724,0.055564810107422,0.003087448122274,7.9751168
W,74,114,188,0.697654020632615,0.055596420056152,0.00309096192306,7.9690532
W,74,116,190,0.621486893161426,0.049392690100098,0.002439637835324,7.9475031
W,74,117,191,0.629517546685081,0.04992978069458,0.002492983000209,7.9314359
Re,75,86,161,0.624964777059817,0.048974297314453,0.002398481797444,7.8363292
Re,75,88,163,0.697382019721429,0.054890000793457,0.003012912187106,7.8708655
Re,75,89,164,0.851454570024423,0.067103579974365,0.004502890445376,7.8810523
Re,75,90,165,0.761026422464011,0.060132655737305,0.003615936286021,7.9015201
Re,75,91,166,0.784281181621852,0.062033811779785,0.00384819380393,7.9096392
Re,75,93,168,0.579428213911295,0.045978328723144,0.002114006712173,7.9351208
Re,75,94,169,0.366052757780826,0.029106305438233,0.000847177016264,7.9513963
Re,75,95,170,0.446420053537892,0.035512768829346,0.001261156749927,7.955012
Re,75,96,171,0.257399609461845,0.020513238195801,0.000420792941278,7.9694131
Re,75,97,172,0.35252188247131,0.028102501586914,0.000789750595442,7.971846
Re,75,98,173,0.193441945335395,0.015444224627685,0.00023852407435,7.9839068
Re,75,99,174,0.304045387135815,0.02427831118164,0.000589436393833,7.9850944
Re,75,100,175,0.174599511267983,0.013958911059571,0.000194851197969,7.9948168
Re,75,101,176,0.3105856783413,0.024828128125,0.000616435946191,7.9939707
Re,75,102,177,0.212192242870938,0.016977974328613,0.000288251612303,8.0012229
Re,75,103,178,0.375916465987656,0.030066391394043,0.00090398789146,7.9981576
Re,75,104,179,0.298114531125535,0.023860391271972,0.000569318271652,8.0037666
Re,75,105,180,0.441565692519954,0.035325220959472,0.001247871235836,7.9999922
Re,75,106,181,0.31747266128977,0.02541096706543,0.0006457172472,8.0041434
Re,75,107,182,0.403763526636976,0.032295536035156,0.001043001647798,7.9986264
Re,75,108,183,0.301833587429535,0.02414973581543,0.000583209739955,8.0010101
Re,75,109,184,0.422555318921306,0.033773797436523,0.001140669393283,7.9927517
Re,75,110,185,0.372119803466423,0.029736131079102,0.000884237491554,7.9910101
Re,75,111,186,0.511167655157351,0.040797677355957,0.001664450477641,7.9812713
Re,75,112,187,0.480547031106258,0.038337810998535,0.001469787752159,7.9779519
Re,75,113,188,0.632161629221849,0.050362724584961,0.002536404027621,7.9667481
Re,75,114,189,0.618772244211814,0.049265473510742,0.002427086880238,7.9618105
Re,75,115,190,0.778625482781793,0.061898980981446,0.003831483846541,7.9497759
Re,75,116,191,0.709574554824321,0.056368310290528,0.003177386405009,7.9439588
Re,75,117,192,0.687975502037017,0.05455810088501,0.002976586372179,7.9302389
Re,75,118,193,0.590701378710515,0.046806809832764,0.002190877446721,7.9239378
Os,76,88,164,0.559042412318891,0.043791514007569,0.001917696699075,7.833308
Os,76,90,166,0.650967080081011,0.051207264929199,0.002622183981529,7.8663371
Os,76,91,167,0.816811119280423,0.064315345684815,0.004136463690557,7.8739557
Os,76,92,168,0.528504273231062,0.041730384539795,0.001741424993839,7.8959408
Os,76,93,169,0.587312488215843,0.046405240582275,0.002153446353499,7.9012862
Os,76,94,170,0.327810174084265,0.025966256274414,0.000674246464909,7.9211258
Os,76,95,171,0.415637984483319,0.032935889154053,0.001084772794368,7.9241769
Os,76,96,172,0.180685396809095,0.014350328009034,0.000205931913967,7.9421626
Os,76,97,173,0.283225885053442,0.022499560888672,0.000506230240183,7.9440341
Os,76,98,174,0.081329999663134,0.006473430255127,4.19052992679969E-05,7.9594618
Os,76,99,175,0.191270954829411,0.015226563134766,0.000231848224897,7.9607294
Os,76,100,176,0.031211839901176,0.002488478826904,6.19252687194926E-06,7.9728681
Os,76,101,177,0.16229392634617,0.012938781195069,0.000167412058814,7.9724371
Os,76,102,178,0.035889274078809,0.002864650561524,8.20622283963701E-06,7.9819128
Os,76,103,179,0.191914448020758,0.015313783441163,0.000234511963283,7.9794844
Os,76,104,180,0.0849107525693,0.006782175970459,4.59979108942706E-05,7.9874171
Os,76,105,181,0.26046096085459,0.020793708850098,0.000432378327743,7.9834263
Os,76,106,182,0.173878261716131,0.013892401379395,0.000192998816086,7.9897287
Os,76,107,183,0.302207743974501,0.024131314648438,0.000582320346662,7.9850087
Os,76,108,184,0.184011857740856,0.014700114428711,0.000216093364217,7.9886778
Os,76,109,185,0.293684185796354,0.023439829724121,0.000549425617496,7.9813047
Os,76,110,186,0.202297568342757,0.016149075830078,0.000260792650166,7.9828324
Os,76,111,187,0.333175563672817,0.026566691125488,0.000705789077357,7.9737814
Os,76,112,188,0.259823876639842,0.020718006719971,0.000429235802449,7.9738656
Os,76,113,189,0.413395702592152,0.032918711785889,0.001083641585642,7.9630029
Os,76,114,190,0.352132628842576,0.028037168591308,0.000786082822617,7.9621047
Os,76,115,191,0.514353237643635,0.040894007519532,0.001672319851008,7.9505687
Os,76,116,192,0.464338360701958,0.036908055328369,0.001362204548122,7.948526
Os,76,117,193,0.627017851004873,0.04976183963623,0.002476240683982,7.9362716
Os,76,118,194,0.550012391748397,0.043627110516358,0.001903324772006,7.9320232
Os,76,119,195,0.535224181024462,0.042377685296631,0.0017958682111,7.9177449
