SYMBOL,Z,N,A,EPorc,MAE,MSE
Ac,89,138,227,0.742124024329327,0.056752717457805524,0.0032208709388455038
Ac,89,139,228,0.9017826876979026,0.06886535577554742,0.004742437226092722
Ac,89,140,229,0.8799304796541455,0.06715878134485465,0.004510301911725996
Ac,89,141,230,0.8417110516281798,0.06414310579916904,0.004114338021563393
Ac,89,142,231,0.7314588002396766,0.05570231171058815,0.0031027475299035255
Ac,89,143,232,0.7049563493376187,0.053595032508734874,0.002872427509612348
Ac,89,144,233,0.6072399305518955,0.04612779080128959,0.0021277730842075367
Ac,89,145,234,0.5919021636944627,0.044882824187639336,0.0020144679070585427
Ac,89,146,235,0.5060695675139993,0.03833775838181097,0.0014697837177421174
Ac,89,147,236,0.5007740391342167,0.03786496057151023,0.0014337552390820245
Th,90,118,208,0.49148218412047456,0.03749592282172198,0.0014059442282525314
Th,90,120,210,0.4172045172094613,0.03189169099026845,0.00101707995421877
Th,90,121,211,0.5185839635364587,0.03965288504833531,0.0015723512926564937
Th,90,122,212,0.38962442788021207,0.029828030543098905,0.0008897114060800412
Th,90,123,213,0.5124327273626577,0.03923277615353271,0.0015392107247132049
Th,90,124,214,0.405968184755599,0.031112110972986606,0.0009679634491954336
Th,90,125,215,0.5490325225552566,0.04207084707488473,0.0017699561735983371
Th,90,126,216,0.45598571783097713,0.03496775657317297,0.0012227439997606815
Th,90,127,217,0.5739401707051202,0.04399929226246524,0.0019359377195978336
Th,90,128,218,0.44161326598105816,0.03387408765081634,0.0011474538141751883
Th,90,129,219,0.5092961864650161,0.039046295108165374,0.0015246131616739392
Th,90,130,220,0.39603554798099405,0.030374403347079415,0.0009226043786910692
Th,90,131,221,0.48089511961700626,0.036858143079386174,0.001358522711260503
Th,90,132,222,0.3856134511444756,0.029561163049357297,0.0008738623608306873
Th,90,133,223,0.4868183269216673,0.037288528839990676,0.0013904343830508164
Th,90,134,224,0.408545124816989,0.03129397497242259,0.0009793128695746113
Th,90,135,225,0.5252305898345468,0.04019229655078416,0.0016154207020261761
Th,90,136,226,0.46316507674120394,0.035438133504419156,0.0012558613062770355
Th,90,137,227,0.5946366692651162,0.045445965857426884,0.0020653358127144103
Th,90,138,228,0.5478966038914311,0.0418617933939629,0.0017524097461588358
Th,90,139,229,0.693473531976373,0.05291726404611019,0.002800236834125746
Th,90,140,230,0.6613432860173388,0.05044366299688985,0.002544563136543794
Th,90,141,231,0.8204145599860494,0.06248904522823917,0.0039048807735369206
Th,90,142,232,0.8022078091981774,0.06106737266186357,0.0037292240038229226
Th,90,143,233,0.7723071807692036,0.058701422089573185,0.0034458569553382306
Th,90,144,234,0.6620381634711114,0.050284702482565,0.002528551303760079
Th,90,145,235,0.6337432047275484,0.04805629401935807,0.00230940739487499
Th,90,146,236,0.5356145246516051,0.04058156277794911,0.0016468632375006246
Th,90,147,237,0.5181245549884851,0.03918726905448189,0.0015356420559483538
Pa,91,120,211,0.6139276094309131,0.046698760503776526,0.0021807742325890785
Pa,91,121,212,0.6977924914914713,0.05310307355922994,0.002819936421436986
Pa,91,122,213,0.5510153519625416,0.041990931046574254,0.0017632382901581535
Pa,91,123,214,0.6568552991208979,0.05006923394275553,0.0025069281876143826
Pa,91,124,215,0.5332427373161759,0.0406934814860449,0.0016559594354550791
Pa,91,125,216,0.6598501078572839,0.05035752174484198,0.002535879996282233
Pa,91,126,217,0.5501323670812466,0.04202335631951737,0.0017659624763571205
Pa,91,127,218,0.7042292576850372,0.05378628387369311,0.0028929643329414995
Pa,91,128,219,0.6098767784650867,0.046613859062517804,0.002172851856700273
Pa,91,129,220,0.6615828521407544,0.05054876997939228,0.0025551781464295104
Pa,91,130,221,0.5324266196347135,0.04070215502405006,0.0016566654236018032
Pa,91,131,222,0.6017559401902337,0.045978543220451584,0.0021140264366749342
Pa,91,132,223,0.4911259471739081,0.03753870200316278,0.0014091541480822575
Pa,91,133,224,0.5771607532018407,0.044084726286606646,0.001943463091765027
Pa,91,134,225,0.4839736315441881,0.036973367567338045,0.0013670299092694849
Pa,91,135,226,0.5858662800774113,0.04472005602599172,0.001999883410967838
Pa,91,136,227,0.5092438451742536,0.03887172608878231,0.0015110110891213193
Pa,91,137,228,0.6262395909614378,0.04775513818445898,0.002280553223016772
Pa,91,138,229,0.5653128203333192,0.04310269829872038,0.0018578426006305125
Pa,91,139,230,0.6966923084301165,0.05305990245686587,0.002815353248732121
Pa,91,140,231,0.6506935265653447,0.04954195482692647,0.002454405288073223
Pa,91,141,232,0.7958224742035395,0.060515125604675646,0.00366208042694967
Pa,91,142,233,0.7640598980480704,0.0580743923934417,0.003372635051867439
Pa,91,143,234,0.922314387199836,0.07000538329908412,0.0049007536908516865
Pa,91,144,235,0.8200421230608194,0.0622070165348898,0.003869712906172053
Pa,91,145,236,0.7783434615659683,0.05895442590178224,0.003475624333408732
Pa,91,146,237,0.6673514797208138,0.05051199003491291,0.0025514611372871414
Pa,91,147,238,0.636759732110004,0.04811788894091418,0.002315331236130151
U,92,123,215,0.5865521178093701,0.044546843495031574,0.001984421265370837
U,92,124,216,0.44673037075936295,0.03397227903168254,0.0011541157426064972
U,92,126,218,0.4320110403412016,0.032895497635617055,0.0010821137646948873
U,92,127,219,0.5706193536549202,0.04345009811127909,0.0018879110258797787
U,92,129,221,0.623778533832024,0.04753096089791242,0.0022591922438788795
U,92,130,222,0.5056430263120729,0.03855545040105213,0.0014865227556279906
U,92,131,223,0.5599290918402643,0.04267928656002429,0.0018215215012726698
U,92,132,224,0.43464005192613286,0.03314576051469853,0.0010986414400977482
U,92,133,225,0.5059423388351374,0.0385627357736924,0.0014870845903516157
U,92,134,226,0.3985137758798164,0.03038414772790965,0.0009231964331514371
U,92,135,227,0.48597307585481764,0.03702666029176527,0.0013709735723617868
U,92,136,228,0.39545808158935236,0.030134669104161738,0.00090809828201732
U,92,137,229,0.49832397019966157,0.0379411049156726,0.0014395274422220753
U,92,138,230,0.4238443737398752,0.03226997790125452,0.0010413514737474551
U,92,139,231,0.541335897705277,0.041174490366271854,0.0016953386569222137
U,92,140,232,0.4820678732262716,0.036660424024779203,0.0013439866896766083
U,92,141,233,0.6135481395143518,0.04660656880883529,0.002172172256132699
U,92,142,234,0.568765174096772,0.04319131393872855,0.001865489599753807
U,92,143,235,0.7135911814678628,0.054120900507261815,0.0029290718717169323
U,92,144,236,0.6826390678603532,0.05175015405541217,0.0026780784447588924
U,92,145,237,0.8402566401691264,0.06361070527444657,0.004046321825512504
U,92,146,238,0.7511043332334622,0.056828517780131094,0.0032294804330866757
U,92,147,239,0.7078472340120032,0.053475088275314775,0.0028595850660527076
U,92,148,240,0.5966866496788669,0.045045514774551876,0.0020290984013043713
Np,93,126,219,0.5769642721349486,0.04373901036236294,0.0019131010274788926
Np,93,127,220,0.6994964664241408,0.053037134929005525,0.0028129376814775378
Np,93,129,222,0.7207295615856845,0.054702643635589965,0.0029923792207223513
Np,93,130,223,0.6283389342386356,0.04773019523030264,0.002278171536722805
Np,93,131,224,0.7325294008699436,0.05563327166234977,0.00309506091585681
Np,93,132,225,0.5916359739368356,0.04496183168131829,0.0020215663081391967
Np,93,133,226,0.6477599262489995,0.04920828610544614,0.0024214554214354437
Np,93,134,227,0.5251843233700639,0.03991506000079692,0.0015932120148672182
Np,93,136,229,0.4926832118583838,0.03743534491991962,0.0014014050492733518
Np,93,137,230,0.5810704191462205,0.04412025571898326,0.0019465969647084749
Np,93,138,231,0.49231949699770444,0.03738617500911445,0.001397726081812134
Np,93,140,233,0.522536500836798,0.03964590894684239,0.0015717980962213175
Np,93,141,234,0.6401477825279526,0.04852117374791565,0.0023543043018754185
Np,93,142,235,0.5818245444666463,0.04409261222676086,0.0019441584529795016
Np,93,143,236,0.7130696684648942,0.05397798770041273,0.002913623156185908
Np,93,144,237,0.6688585712985229,0.050615143899057635,0.0025618927919223112
Np,93,145,238,0.8130999706146216,0.06145333661588115,0.003776512581224799
Np,93,146,239,0.7823796851979672,0.05910471530207673,0.003493367370939543
Np,93,147,240,0.8789690609418553,0.06631022518973495,0.004397045964713359
Np,93,148,241,0.7551070926766684,0.05693283201754351,0.0032413473615378273
Np,93,149,242,0.7098501895957002,0.05344077279373938,0.002855916196792075
Pu,94,134,228,0.49046234054600685,0.03718279132293745,0.0013825599705651122
Pu,94,135,229,0.5487499138487207,0.04158494147430147,0.0017293073574210789
Pu,94,136,230,0.4295507292661095,0.03256580003259568,0.001060531331763009
Pu,94,137,231,0.5039099879100559,0.038181777127037186,0.00145784810457874
Pu,94,138,232,0.4015501052361361,0.030433780654557374,0.0009262150049297107
Pu,94,139,233,0.49110064217695565,0.03719432015609048,0.0013834174518737583
Pu,94,140,234,0.4046674985351173,0.030651263391215267,0.0009394999474776532
Pu,94,141,235,0.508754837765022,0.038502232870142095,0.0014824219359866504
Pu,94,142,236,0.43744573003901704,0.03310394806344519,0.0010958713773872764
Pu,94,143,237,0.5553828960826128,0.04198709408624257,0.001762916069806986
Pu,94,144,238,0.498485486155529,0.03767832126333559,0.001419655893223127
Pu,94,145,239,0.6296413495962274,0.047538253525254426,0.002259885548231365
Pu,94,146,240,0.586439165776669,0.04426179960544019,0.001959106904312145
Pu,94,147,241,0.7303026256127927,0.0550510781382334,0.0030306212041818796
Pu,94,148,242,0.7001767689733843,0.05275576815638594,0.002783171073770345
Pu,94,149,243,0.8088421160842444,0.060859906859774604,0.00370392826298044
Pu,94,150,244,0.6850208073234326,0.05151293917748134,0.0026535829027028923
Pu,94,151,245,0.6381642030747473,0.04791825820949658,0.002296159469831986
Pu,94,152,246,0.5258387518831816,0.03945612139938515,0.0015567855158830186
Am,95,134,229,0.6670959251508444,0.050387987230188,0.0025389492571095892
Am,95,140,235,0.49452108285013563,0.03735166978603921,0.0013951472358053143
Am,95,143,238,0.6042543652692441,0.04557169970370545,0.0020767798138847074
Am,95,144,239,0.5340553278336145,0.04027485989675483,0.0016220643397032307
Am,95,145,240,0.6519709966223705,0.04911843479668221,0.0024126206368759217
Am,95,146,241,0.595772956183494,0.04487541609942003,0.0020138029700960862
Am,95,147,242,0.7265894063102004,0.05466758948410355,0.0029885453400024693
Am,95,148,243,0.6837905336941105,0.0514300969558672,0.0026450548728899005
Am,95,149,244,0.8269677797001723,0.06212169163611403,0.0038591045717324395
Am,95,150,245,0.7969283554083828,0.05983729452809605,0.003580501816442114
Cm,96,137,233,0.6082102596639832,0.045816925276856324,0.0020991906418250357
Cm,96,138,234,0.4776747089127951,0.03600286871111802,0.0012962065554300009
Cm,96,140,236,0.42555580516805014,0.03207250641703574,0.0010286456678707987
Cm,96,141,237,0.5023664891090348,0.037839251194211165,0.001431808930938611
Cm,96,142,238,0.4044087488620256,0.030467332121063784,0.000928258326575205
Cm,96,143,239,0.4956249467379591,0.037312150230786933,0.0013921965548448134
Cm,96,144,240,0.41267856569473577,0.031069610685224625,0.0009653207081314241
Cm,96,145,241,0.5176449377191958,0.038938556930158796,0.0015162112158032177
Cm,96,146,242,0.4489990103265692,0.033772087937728124,0.0011405539236736414
Cm,96,147,243,0.5670647585931131,0.042610116588808644,0.0018156220357118656
Cm,96,148,244,0.5120476358657001,0.0384676666796695,0.001479761379778155
Cm,96,149,245,0.6426944332053137,0.04822849788888561,0.002325988008618244
Cm,96,150,246,0.6006873401146341,0.04506055918656582,0.002030453994206001
Cm,96,151,247,0.7433661547947372,0.055694619780268795,0.0031018906724687083
Cm,96,152,248,0.7137792874356891,0.05345266173226104,0.002857187046263524
Cm,96,153,249,0.7382934319121338,0.05521380947503651,0.0030485647567456316
Cm,96,154,250,0.61369952758911,0.04586885082782821,0.0021039514762655567
Cm,96,155,251,0.563130860276749,0.042027913373616776,0.0017663455025402359
Bk,97,146,243,0.5059819768082203,0.037962893004693576,0.0014411812452858124
Bk,97,147,244,0.6111372135206136,0.04581279569547192,0.0020988122494350506
Bk,97,148,245,0.543375092846887,0.04072934998132549,0.0016588799499012987
Bk,97,149,246,0.6612985617532104,0.049519257940723094,0.002452156906999867
Bk,97,150,247,0.6068496710963973,0.04543176657336545,0.0020640454139767665
Bk,97,151,248,0.7370318751131559,0.05511643083750162,0.0030378209482650994
Bk,97,152,249,0.6952560773878517,0.051974036378703126,0.002701300457494756
Bk,97,153,250,0.8372308232638693,0.06251051218831094,0.003907564134044971
Bk,97,154,251,0.7976936648238789,0.059530313017550185,0.003543858167967505
Cf,98,139,237,0.6834025230261722,0.05116574608688129,0.002617933572627208
Cf,98,142,240,0.46641948858763826,0.03494845164549609,0.0012213942724175785
Cf,98,144,242,0.42181481084676287,0.03160170116299099,0.0009986675163949862
Cf,98,146,244,0.4064582757402982,0.030437944384822835,0.0009264684583735679
Cf,98,147,245,0.4989682027245698,0.03733794345677843,0.0013941220215815833
Cf,98,148,246,0.41897238645333634,0.03135268905996558,0.0009829911112908853
Cf,98,149,247,0.5245008013512473,0.03921548349809534,0.0015378541459893879
Cf,98,150,248,0.4580728029639226,0.03424513698822551,0.001172729407342331
Cf,98,151,249,0.576062315310392,0.04302316231473924,0.0018509924955603986
Cf,98,152,250,0.5225450944112953,0.03901695845743269,0.0015223230472690287
Cf,98,153,251,0.652451316499184,0.04866257430498244,0.0023680461379879374
Cf,98,154,252,0.6113055995683672,0.04557728166226038,0.0020772886037210164
Cf,98,155,253,0.7526889913247578,0.05604980289028205,0.0031415804040394704
Cf,98,156,254,0.7233485852180531,0.05383911409346798,0.0028986502063694623
Es,99,147,246,0.5892398718188656,0.043967724320488344,0.0019331607819224623
Es,99,148,247,0.49641754412838535,0.03704720106594106,0.0013724951068202645
Es,99,152,251,0.5501529809824138,0.04098702557453926,0.0016799362654479353
Es,99,153,252,0.6678523176482397,0.04970653946699155,0.0024707400657835886
Es,99,154,253,0.6147629669332173,0.04574406885329374,0.0020925198352548784
Es,99,155,254,0.7441575077141405,0.055311089350091436,0.0030593166050937983
Es,99,156,255,0.7031218727221106,0.05224196952361648,0.0027292233797064735
Fm,100,146,246,0.455893026082212,0.03395796878325541,0.001153143643884549
Fm,100,148,248,0.41770059899394246,0.03110654384316014,0.0009676170698664439
Fm,100,149,249,0.4981953472931887,0.0370780389572527,0.001374780972915549
Fm,100,150,250,0.4072152836339607,0.03031088817698091,0.0009187499420774411
Fm,100,151,251,0.5006597908580076,0.037238472887010765,0.0013867038629566358
Fm,100,152,252,0.4231910831070368,0.031476366951898704,0.000990761676490581
Fm,100,153,253,0.5289949179230398,0.039311610292878996,0.0015454027038191898
Fm,100,154,254,0.46436745980714944,0.03450437272011264,0.0011905517368084534
Fm,100,155,255,0.5820167351107903,0.04320342295533308,0.0018665357550574015
Fm,100,156,256,0.5297166080810017,0.03931115993694689,0.0015453672955882186
Fm,100,157,257,0.6587187900596317,0.04883081630562014,0.0023844486210732175
Md,101,148,249,0.5400172183307553,0.04008808119815299,0.0016070542541497075
Md,101,149,250,0.6078351968950256,0.045100278976041075,0.0020340351637167325
Md,101,150,251,0.5042121604483176,0.03742120777681812,0.0014003467914757931
Md,101,151,252,0.5852172676139848,0.04340604621579214,0.001884084848087483
Md,101,154,255,0.5124176373435639,0.037981904199286376,0.001442625046603768
Md,101,156,257,0.5540782927232737,0.04102848690342409,0.001683336737584442
Md,101,157,258,0.6713875671143551,0.049666099273952824,0.0024667214170901374
No,102,150,252,0.44536055942542346,0.03297629515986067,0.0010874360424702502
No,102,151,253,0.5143014963614039,0.03806175123019262,0.0014486969067090693
No,102,152,254,0.41264702900280176,0.030545789326052564,0.0009330452455515867
No,102,153,255,0.49444169989904313,0.0365774132554737,0.0013379071604617031
No,102,154,256,0.40626517546707835,0.030057364470778225,0.0009034451589292012
No,102,155,257,0.5003348361514622,0.03698913989560548,0.0013681964702166732
No,102,157,259,0.5307951325565776,0.03920574067740645,0.001537090102064043
Lr,103,150,253,0.5859863024978499,0.04324292021644016,0.0018699501488454093
Lr,103,151,254,0.6424805062820321,0.04739392256197039,0.002246183895810046
Lr,103,152,255,0.5283733844927292,0.03899042696105415,0.0015202533946052981
Lr,103,153,256,0.5979960979047177,0.04410559934799796,0.001945303893846118
Rf,104,152,256,0.48853533162391766,0.03595915995711252,0.0012930611848212044
Rf,104,153,257,0.5463113789038329,0.04019605520298697,0.0016157228538815757
Rf,104,154,258,0.43431633251810997,0.031966402516140136,0.0010218508898238903
Rf,104,157,261,0.48901895364827286,0.03595799496281327,0.0012929774017457043
Db,105,152,257,0.6468182034411492,0.047440887006715116,0.002250637759983911
Db,105,153,258,0.6923243369742353,0.050764851528608546,0.0025770701507216694
Db,105,154,259,0.5680042914379806,0.04166788219367312,0.0017362124065058216
